"meanfreq","sd","median","Q25","Q75","IQR","skew","kurt","sp.ent","sfm","mode","centroid","meanfun","minfun","maxfun","meandom","mindom","maxdom","dfrange","modindx","label"
0.171796676776179,0.0637074835672053,0.17269340974212,0.116332378223496,0.232664756446991,0.116332378223496,2.11400930048908,8.41534506606899,0.91879103657225,0.460727731344546,0.117335243553009,0.171796676776179,0.117185702119966,0.0433628318584071,0.279113924050633,0.44527587890625,0,4.7373046875,4.7373046875,0.0758342922899885,"male"
0.142233645935863,0.10174746695236,0.182962962962963,0.000246913580246914,0.230123456790123,0.229876543209877,26.0718486129385,732.363725177135,0.729889126404096,0.277456931017071,0,0.142233645935863,0.157694552952659,0.0111027190332326,0.26890243902439,0,0,0,0,0,"female"
0.085625838860913,0.104842767383164,0.000646651270207852,0,0.186235565819861,0.186235565819861,16.5831024958859,290.714636866511,0.6064268488261,0.304200762500098,0,0.085625838860913,0.146064489560483,0.0204925650557621,0.250568181818182,0,0,0,0,0,"female"
0.0964168841222516,0.117103252328197,0.000435458786936236,0,0.23601866251944,0.23601866251944,20.2286763137488,432.372136381848,0.539178151999931,0.179339598751031,0,0.0964168841222516,0.211858183718646,0.0835227272727273,0.275625,0,0,0,0,0,"female"
